"cx" "sd" "size" "expr_size" "expr"
"1036" "COM_31" 0.671494838366144 6 1 "no"
"1037" "COM_310" 0.374374916699675 3 0 "no"
"1038" "COM_3100" 0.523222556314375 5 1 "no"
"1039" "COM_3101" 0.294632676018153 3 0 "no"
"1040" "COM_3102" 0.696347866703336 4 0 "no"
"1041" "COM_3103" 0.801868121868768 3 0 "no"
"1042" "COM_3104" 0.0941479156527477 3 0 "no"
"1043" "COM_3105" 0.171014185643271 3 0 "no"
"1044" "COM_3106" 1.04283291843472 3 0 "no"
"1045" "COM_3107" 0.299455345191368 3 0 "no"
"1046" "COM_3108" 0.411917989973351 9 1 "no"
"1047" "COM_3109" 0.278154276458544 5 1 "no"
"1048" "COM_311" 0.374374916699675 2 0 "no"
"1049" "COM_3110" 0.806850889109176 3 2 "expr"
"1050" "COM_3111" 0.457729936150745 8 2 "no"
"1051" "COM_3112" 0.609176098148486 9 2 "no"
"1052" "COM_3113" 0.214112639077242 3 0 "no"
"1053" "COM_3114" NA 1 0 "no"
"1054" "COM_3115" 0.23942874812119 3 1 "no"
"1055" "COM_3116" 0.100666779504278 3 1 "no"
"1056" "COM_3117" 0.172160704525497 3 0 "no"
"1057" "COM_3118" 0.141408214530534 4 1 "no"
"1058" "COM_3119" 0.142460020157088 3 1 "no"
"1059" "COM_312" 0.657444421215955 3 1 "no"
"1060" "COM_3120" 0.189428157156742 3 1 "no"
"1061" "COM_3121" 0.156774547486502 4 1 "no"
"1062" "COM_3122" 0.290481783598441 3 0 "no"
"1063" "COM_3123" 0.215663286952346 4 0 "no"
"1064" "COM_3124" 0.150386831042758 2 1 "no"
"1065" "COM_3125" 0.250597855928102 4 2 "no"
"1066" "COM_3126" 0.119063356201209 3 0 "no"
"1067" "COM_3127" 0.144586381619249 3 0 "no"
"1068" "COM_3128" 0.312208002719579 3 0 "no"
"1069" "COM_3129" 0.400820975319586 3 0 "no"
"1070" "COM_313" 0.168735133281004 3 0 "no"
"1071" "COM_3130" 0.356976821175759 3 0 "no"
"1072" "COM_314" 0.595380707590374 3 0 "no"
"1073" "COM_315" 0.4352576592759 3 1 "no"
"1074" "COM_317" 0.42136273016901 3 0 "no"
"1075" "COM_318" 0.34545083908403 5 0 "no"
"1076" "COM_321" 0.737011145438032 7 1 "no"
"1077" "COM_322" 0.832954409148618 4 2 "no"
"1078" "COM_323" 0.383060173706723 3 1 "no"
"1079" "COM_324" 0.308916729381946 3 1 "no"
"1080" "COM_327" 0.617733913885225 6 0 "no"
"1081" "COM_328" 0.687063805749012 7 0 "no"
"1082" "COM_329" 0.235130259845297 4 0 "no"
"1083" "COM_33" 0.415786835876232 11 4 "no"
"1084" "COM_330" 0.529615366953121 8 0 "no"
"1085" "COM_331" 0.106032415517644 3 2 "expr"
"1086" "COM_332" 0.252067065724432 3 2 "expr"
"1087" "COM_333" 0.305048360676143 3 1 "no"
"1088" "COM_334" 0.334831714877904 5 1 "no"
"1089" "COM_335" 0.242303732523655 4 1 "no"
"1090" "COM_336" 0.268754944421048 4 1 "no"
"1091" "COM_338" 0.199122936559096 4 0 "no"
"1092" "COM_34" 0.226475604060206 9 3 "no"
"1093" "COM_340" 0.22042223752961 3 0 "no"
"1094" "COM_341" 0.289585608528658 3 0 "no"
"1095" "COM_342" 0.228359331728791 5 1 "no"
"1096" "COM_343" 0.948427992885587 3 0 "no"
"1097" "COM_344" 0.669611698711567 3 1 "no"
"1098" "COM_345" 0.769877595265249 4 1 "no"
"1099" "COM_348" NA 4 1 "no"
"1100" "COM_349" 0.0631732308624194 3 0 "no"
"1101" "COM_35" 0.272077844976272 3 0 "no"
"1102" "COM_351" 1.34515859792481 3 0 "no"
"1103" "COM_352" 0.218342554192252 3 0 "no"
"1104" "COM_353" 0.872350470390002 4 2 "no"
"1105" "COM_354" 0.802786323143903 3 1 "no"
"1106" "COM_357" 0.552640147072012 10 1 "no"
"1107" "COM_358" 0.208953558558289 3 1 "no"
"1108" "COM_359" 0.118060646336358 3 0 "no"
"1109" "COM_36" 0.263116578699394 4 1 "no"
"1110" "COM_363" 0.83133389664567 3 0 "no"
"1111" "COM_364" 0.317490269282719 3 1 "no"
"1112" "COM_365" 1.07269431387099 3 1 "no"
"1113" "COM_366" 0.55004579740656 3 1 "no"
"1114" "COM_367" 1.2345976468661 3 1 "no"
"1115" "COM_368" 0.86594639983551 7 3 "no"
"1116" "COM_369" 0.229752309009778 3 1 "no"
"1117" "COM_37" 0.374726190835619 7 1 "no"
"1118" "COM_370" 0.128479252244589 5 0 "no"
"1119" "COM_371" NA 4 1 "no"
"1120" "COM_372" 0.11679176872889 3 0 "no"
"1121" "COM_373" 0.38275676132889 3 0 "no"
"1122" "COM_374" 0.232319367283445 3 1 "no"
"1123" "COM_376" 0.255153953973065 5 1 "no"
"1124" "COM_377" 0.31731184370827 3 2 "expr"
"1125" "COM_378" 0.243623395219833 5 1 "no"
"1126" "COM_379" 0.219191168647857 3 1 "no"
"1127" "COM_38" 0.630297424857037 11 3 "no"
"1128" "COM_380" 0.211821620709341 6 0 "no"
"1129" "COM_381" 0.369607792727497 4 0 "no"
"1130" "COM_382" 0.405270123600473 3 0 "no"
"1131" "COM_386" NA 1 0 "no"
"1132" "COM_388" 0.235020427331754 3 0 "no"
"1133" "COM_389" NA 1 0 "no"
"1134" "COM_390" 0.519025392221233 3 0 "no"
"1135" "COM_391" NA 1 0 "no"
"1136" "COM_394" 0.782195575084406 3 0 "no"
"1137" "COM_395" 0.703077842636463 3 0 "no"
"1138" "COM_396" 0.568001164833926 3 1 "no"
"1139" "COM_397" 0.163953388677584 3 0 "no"
"1140" "COM_399" 0.258196769681056 3 0 "no"
"1141" "COM_4" 0.437169856903058 5 0 "no"
"1142" "COM_40" 0.459041577621135 7 3 "no"
"1143" "COM_400" 0.0401456469997975 3 0 "no"
"1144" "COM_402" 0.293495990439015 3 2 "expr"
"1145" "COM_404" 0.260524040862581 3 2 "expr"
"1146" "COM_407" 0.163863847644075 3 1 "no"
"1147" "COM_408" 1.02877624005279 5 3 "no"
"1148" "COM_409" 0.866129532093981 3 2 "expr"
"1149" "COM_41" 0.407727011902509 3 1 "no"
"1150" "COM_411" 0.163982526548052 3 1 "no"
"1151" "COM_412" 0.502158359649251 4 0 "no"
"1152" "COM_413" 0.545675746100662 4 0 "no"
"1153" "COM_414" 0.502158359649251 4 0 "no"
"1154" "COM_415" 0.545675746100662 4 0 "no"
"1155" "COM_416" 0.366798994482779 3 0 "no"
"1156" "COM_418" 1.02946387530218 3 1 "no"
"1157" "COM_419" 0.502158359649251 3 0 "no"
"1158" "COM_42" 1.20488443207247 3 0 "no"
"1159" "COM_422" 0.0512631479595 3 0 "no"
"1160" "COM_423" 0.0667420881997439 3 1 "no"
"1161" "COM_424" 0.562357447060349 3 1 "no"
"1162" "COM_426" 0.256559679556968 3 1 "no"
"1163" "COM_427" 0.322347961545832 3 0 "no"
"1164" "COM_429" 0.322419253961234 3 1 "no"
"1165" "COM_43" 0.393156458697275 3 2 "expr"
"1166" "COM_431" 0.542249668230951 3 1 "no"
"1167" "COM_432" 0.276267978896391 3 1 "no"
"1168" "COM_434" 1.20270378273256 4 0 "no"
"1169" "COM_435" 0.219954522058711 3 0 "no"
"1170" "COM_436" 0.282357422035493 3 1 "no"
"1171" "COM_437" 0.327921125760204 3 0 "no"
"1172" "COM_438" 0.307344877126842 3 0 "no"
"1173" "COM_439" 0.0742663109196373 3 1 "no"
"1174" "COM_441" 0.181780797237177 3 0 "no"
"1175" "COM_442" 0.459061937529703 4 1 "no"
"1176" "COM_443" 0.0607371970240465 3 1 "no"
"1177" "COM_444" 0.234883118257682 3 0 "no"
"1178" "COM_447" 0.831214239487519 3 1 "no"
"1179" "COM_450" 0.41182672511027 3 0 "no"
"1180" "COM_451" 0.506957008338795 3 1 "no"
"1181" "COM_452" 0.395879167482165 3 1 "no"
"1182" "COM_454" 0.152779983396298 4 2 "no"
"1183" "COM_455" 0.193488890092184 4 1 "no"
"1184" "COM_457" 0.672512886866897 4 1 "no"
"1185" "COM_459" 0.531304627139241 5 1 "no"
"1186" "COM_460" 0.0798768399161318 3 2 "expr"
"1187" "COM_461" 1.09281582147272 4 1 "no"
"1188" "COM_462" 0.184410903469374 3 1 "no"
"1189" "COM_463" 0.108445457767342 3 0 "no"
"1190" "COM_464" 0.00657339108115378 2 0 "no"
"1191" "COM_465" 0.455150349830677 4 1 "no"
"1192" "COM_467" 0.0051089228212216 2 1 "no"
"1193" "COM_470" 0.393993442688865 6 1 "no"
"1194" "COM_471" 0.184005139601851 3 0 "no"
"1195" "COM_472" 1.05415082853907 4 0 "no"
"1196" "COM_474" 0.829343571983852 3 0 "no"
"1197" "COM_48" 0.220954680047979 3 1 "no"
"1198" "COM_485" 0.987910718531753 4 1 "no"
"1199" "COM_486" 0.894341074068696 4 2 "no"
"1200" "COM_488" 0.277800160774922 3 0 "no"
"1201" "COM_489" 0.144066102988509 4 1 "no"
"1202" "COM_491" 0.390897208394504 3 1 "no"
"1203" "COM_492" 0.295190212799911 5 2 "no"
"1204" "COM_493" 0.474480926314471 7 1 "no"
"1205" "COM_494" 0.238775840352693 3 2 "expr"
"1206" "COM_495" 0.390897208394504 3 0 "no"
"1207" "COM_498" 0.177435552134775 4 3 "expr"
"1208" "COM_499" 0.930334259795912 4 2 "no"
"1209" "COM_5" 1.49914022678297 3 1 "no"
"1210" "COM_500" 0.214993622630195 6 1 "no"
"1211" "COM_503" 0.214921677736122 3 1 "no"
"1212" "COM_506" 0.0596237439116686 3 0 "no"
"1213" "COM_509" 0.91085318957916 3 1 "no"
"1214" "COM_511" 0.21252942133603 3 0 "no"
"1215" "COM_512" 0.00695952149980404 2 0 "no"
"1216" "COM_514" 0.504765748775619 3 1 "no"
"1217" "COM_516" 0.186330406952521 3 0 "no"
"1218" "COM_518" 0.489541455882718 3 1 "no"
"1219" "COM_519" 0.34898584967365 4 2 "no"
"1220" "COM_52" 0.951836465699968 5 1 "no"
"1221" "COM_520" 0.246201242229342 3 0 "no"
"1222" "COM_521" 0.243779057405939 3 0 "no"
"1223" "COM_522" 0.227806828215026 3 0 "no"
"1224" "COM_523" 0.198087383846846 3 0 "no"
"1225" "COM_526" 0.0114605259878139 3 0 "no"
"1226" "COM_528" 0.205019360421888 5 0 "no"
"1227" "COM_529" 0.0922399616878825 3 1 "no"
"1228" "COM_530" 1.16332515559383 4 1 "no"
"1229" "COM_532" 0.464038547325951 3 0 "no"
"1230" "COM_534" 0.137481837491424 3 0 "no"
"1231" "COM_535" 0.311601573982325 3 2 "expr"
"1232" "COM_536" 1.15051697269357 3 0 "no"
"1233" "COM_537" 0.334272697659316 3 1 "no"
"1234" "COM_539" 0.0238925999351333 3 0 "no"
"1235" "COM_54" 1.13684299018318 3 1 "no"
"1236" "COM_542" 0.100752419467893 3 1 "no"
"1237" "COM_543" 0.0555983975233652 3 0 "no"
"1238" "COM_544" 0.70007366508374 11 3 "no"
"1239" "COM_545" 0.159449788699028 3 1 "no"
"1240" "COM_546" 0.269097664034485 3 0 "no"
"1241" "COM_548" 0.123320851006093 3 0 "no"
"1242" "COM_549" 0.296078016090915 3 0 "no"
"1243" "COM_55" 0.604593317264926 5 0 "no"
"1244" "COM_550" 0.171753754429013 3 1 "no"
"1245" "COM_551" 0.293109926700601 3 1 "no"
"1246" "COM_552" 0.682564268291477 3 0 "no"
"1247" "COM_553" 0.636793690076191 4 0 "no"
"1248" "COM_554" 0.310082498942861 3 1 "no"
"1249" "COM_555" 1.08237806191048 3 0 "no"
"1250" "COM_556" 0.258472470868675 3 0 "no"
"1251" "COM_557" 0.741561294494027 3 0 "no"
"1252" "COM_558" 0.0758560874761569 3 0 "no"
"1253" "COM_559" 0.720754324388169 4 1 "no"
"1254" "COM_56" 0.546164033577486 5 0 "no"
"1255" "COM_562" 0.549471446061085 4 0 "no"
"1256" "COM_563" 0.65713372056559 3 0 "no"
"1257" "COM_564" 0.195907501865809 3 1 "no"
"1258" "COM_565" 0.832019318612556 6 1 "no"
"1259" "COM_566" 1.15155122407523 4 0 "no"
"1260" "COM_567" 0.297314215813587 3 1 "no"
"1261" "COM_568" 0.00912388016588854 4 0 "no"
"1262" "COM_57" 0.998194847763546 4 1 "no"
"1263" "COM_574" 0.395073096827536 16 2 "no"
"1264" "COM_576" 0.521537384462089 3 3 "expr"
"1265" "COM_577" 0.30785334503827 4 1 "no"
"1266" "COM_58" 0.224099213494121 4 1 "no"
"1267" "COM_580" NA 1 0 "no"
"1268" "COM_581" 0.95767602675082 6 2 "no"
"1269" "COM_582" 0.386187135771883 2 0 "no"
"1270" "COM_583" 0.90218869296949 3 0 "no"
"1271" "COM_584" 1.09474114329473 3 1 "no"
"1272" "COM_588" 0.194020296578008 4 0 "no"
"1273" "COM_59" 0.224099213494121 3 1 "no"
"1274" "COM_590" 0.973849183526514 3 1 "no"
"1275" "COM_591" 0.964055977013407 3 1 "no"
"1276" "COM_592" 0.708509814080446 5 3 "no"
"1277" "COM_593" 0.162130167823346 3 0 "no"
"1278" "COM_594" 0.35045117360243 3 0 "no"
"1279" "COM_595" 1.1115182383312 4 0 "no"
"1280" "COM_596" 0.47290874293266 3 2 "expr"
"1281" "COM_597" 0.172503855551312 3 1 "no"
"1282" "COM_598" 0.396588660174576 5 0 "no"
"1283" "COM_60" 0.186072601122416 4 0 "no"
"1284" "COM_600" 0.137724687483009 3 0 "no"
"1285" "COM_602" 1.09589474626979 3 0 "no"
"1286" "COM_603" 0.898162240969047 5 1 "no"
"1287" "COM_604" 0.881049662156658 3 0 "no"
"1288" "COM_606" 0.325328634800368 3 1 "no"
"1289" "COM_609" 0.107347785068181 3 2 "expr"
"1290" "COM_61" 0.127219942801386 3 1 "no"
"1291" "COM_610" 0.837716776224264 6 2 "no"
"1292" "COM_611" 0.794950928671816 5 1 "no"
"1293" "COM_612" 0.125826959303201 3 1 "no"
"1294" "COM_615" 0.695216708730396 7 0 "no"
"1295" "COM_616" 0.801741307503675 3 0 "no"
"1296" "COM_618" 0.140599960451399 6 0 "no"
"1297" "COM_62" 0.26773058754382 9 4 "no"
"1298" "COM_621" 0.242402225487227 2 0 "no"
"1299" "COM_622" 0.336562737779533 3 0 "no"
"1300" "COM_624" 1.01928659865465 4 2 "no"
"1301" "COM_627" 0.816663194970384 4 1 "no"
"1302" "COM_628" 0.771591115480371 4 1 "no"
"1303" "COM_63" 0.393043582201519 11 4 "no"
"1304" "COM_630" 0.751587723939081 5 0 "no"
"1305" "COM_631" 0.235266592820324 5 0 "no"
"1306" "COM_632" 0.826916772354806 7 1 "no"
"1307" "COM_633" 0.718098288151587 5 0 "no"
"1308" "COM_634" 0.019254494520552 4 0 "no"
"1309" "COM_635" 0.183251682040919 3 1 "no"
"1310" "COM_636" 0.72308438520661 4 1 "no"
"1311" "COM_637" 0.0926607497986515 3 1 "no"
"1312" "COM_638" 0.190618159109705 4 0 "no"
"1313" "COM_644" 0.742642393358902 4 2 "no"
"1314" "COM_645" 0.360349617045955 12 4 "no"
"1315" "COM_65" 0.343111306569831 2 0 "no"
"1316" "COM_650" 0.359480947153273 6 2 "no"
"1317" "COM_651" 0.301153213992323 5 2 "no"
"1318" "COM_654" 0.043509766919951 3 0 "no"
"1319" "COM_655" 0.605969331590271 4 1 "no"
"1320" "COM_656" 0.324698128057626 3 2 "expr"
"1321" "COM_658" 0.396173094468936 3 2 "expr"
"1322" "COM_659" 0.371309260071724 7 1 "no"
"1323" "COM_66" 0.684906423046452 3 0 "no"
"1324" "COM_663" 0.266001916682834 6 1 "no"
"1325" "COM_664" 0.280340116359049 4 2 "no"
"1326" "COM_665" 0.289751748610851 3 1 "no"
"1327" "COM_666" 0.656166694549566 3 0 "no"
"1328" "COM_667" 0.183648953149383 3 0 "no"
"1329" "COM_669" 0.166194442519165 3 2 "expr"
"1330" "COM_67" 0.604400808570561 3 1 "no"
"1331" "COM_670" 0.329227699320489 5 2 "no"
"1332" "COM_671" 1.04868928617687 6 2 "no"
"1333" "COM_672" 0.491715347696442 3 2 "expr"
"1334" "COM_674" 0.0604615297236359 3 2 "expr"
"1335" "COM_675" 0.202735788001141 4 1 "no"
"1336" "COM_677" 0.460638401216433 6 0 "no"
"1337" "COM_679" 0.0939935117175367 3 0 "no"
"1338" "COM_68" 0.490486353840948 3 0 "no"
"1339" "COM_680" 0.372568445481727 3 1 "no"
"1340" "COM_682" 0.224342082922323 9 1 "no"
"1341" "COM_685" 0.053524832549757 3 1 "no"
"1342" "COM_686" 0.244897594456546 10 4 "no"
"1343" "COM_687" 0.238983676233277 11 5 "no"
"1344" "COM_69" 0.687421760811986 7 0 "no"
"1345" "COM_696" 0.527800486679245 3 1 "no"
"1346" "COM_7" 0.275396721336977 3 1 "no"
"1347" "COM_70" 0.636594169248189 4 1 "no"
"1348" "COM_700" 0.42176734240854 6 1 "no"
"1349" "COM_702" 0.0455770695984334 2 1 "no"
"1350" "COM_703" 0.0455770695984334 2 1 "no"
"1351" "COM_704" 0.630772024753634 5 0 "no"
"1352" "COM_705" 0.533703880128441 4 3 "expr"
"1353" "COM_706" 0.149838791069605 4 0 "no"
"1354" "COM_708" 0.0698126439782744 5 1 "no"
"1355" "COM_71" 0.735714209941403 3 0 "no"
"1356" "COM_711" 0.706348894353914 4 0 "no"
"1357" "COM_717" 0.139547278651674 4 0 "no"
"1358" "COM_718" 0.191037916225192 3 0 "no"
"1359" "COM_719" 0.2723536044864 4 3 "expr"
"1360" "COM_72" 0.682283369417252 3 0 "no"
"1361" "COM_720" 0.958410080850517 5 1 "no"
"1362" "COM_722" 0.587433545463962 3 1 "no"
"1363" "COM_724" 0.317530106300872 5 3 "no"
"1364" "COM_725" 0.147911003894424 5 2 "no"
"1365" "COM_726" 0.152946990086178 6 2 "no"
"1366" "COM_727" 0.124270399664552 5 2 "no"
"1367" "COM_729" 0.475370878447381 4 1 "no"
"1368" "COM_73" 0.129829227489262 3 0 "no"
"1369" "COM_730" 0.785020843684076 6 1 "no"
"1370" "COM_731" 0.141901955192336 7 2 "no"
"1371" "COM_732" 0.309701976129708 9 6 "expr"
"1372" "COM_733" 0.051612397202887 3 1 "no"
"1373" "COM_735" 0.605122513719137 5 1 "no"
"1374" "COM_737" 0.175700840126315 3 1 "no"
"1375" "COM_738" 0.795242245566138 5 1 "no"
"1376" "COM_74" 0.071821600266355 3 1 "no"
"1377" "COM_741" 0.982670762848676 3 2 "expr"
"1378" "COM_743" 0.154500345396997 4 0 "no"
"1379" "COM_744" 0.246420181599036 4 1 "no"
"1380" "COM_748" 0.776768945480938 3 0 "no"
"1381" "COM_75" 0.173401146662149 3 1 "no"
"1382" "COM_750" 0.117722196446073 4 0 "no"
"1383" "COM_751" 0.143776582402725 3 0 "no"
"1384" "COM_754" 0.760478609611161 4 1 "no"
"1385" "COM_756" 1.06667174185759 3 1 "no"
"1386" "COM_76" 0.207937216529622 2 0 "no"
"1387" "COM_760" 0.262784347060818 4 1 "no"
"1388" "COM_764" 0.217742048989853 5 2 "no"
"1389" "COM_765" 0.236463287776395 4 2 "no"
"1390" "COM_769" 0.129456491515291 3 0 "no"
"1391" "COM_770" 0.966422252648071 6 1 "no"
"1392" "COM_771" 0.933719644091709 5 1 "no"
"1393" "COM_773" 0.100470767598162 3 1 "no"
"1394" "COM_774" 1.27084558263685 3 1 "no"
"1395" "COM_775" 0.136925346843077 3 1 "no"
"1396" "COM_78" 0.537045271911826 8 1 "no"
"1397" "COM_781" 0.366454741316662 3 2 "expr"
"1398" "COM_782" 0.710545173597941 2 0 "no"
"1399" "COM_786" 0.225611294119097 5 1 "no"
"1400" "COM_787" 0.747791247439794 5 2 "no"
"1401" "COM_788" 0.36443041299333 7 1 "no"
"1402" "COM_789" 0.0219309089128772 2 0 "no"
"1403" "COM_79" 0.360053994198155 4 0 "no"
"1404" "COM_790" 0.261744398235683 2 1 "no"
"1405" "COM_795" 0.0965889705682918 5 1 "no"
"1406" "COM_797" 0.0762219876366634 3 2 "expr"
"1407" "COM_799" 0.314211906726108 3 0 "no"
"1408" "COM_8" 0.815508036714047 3 0 "no"
"1409" "COM_80" 0.232778791415703 7 1 "no"
"1410" "COM_800" 0.0828675201812474 3 0 "no"
"1411" "COM_802" 0.0641037550630995 3 0 "no"
"1412" "COM_803" 0.0572084064502853 3 0 "no"
"1413" "COM_811" 0.201290230375333 3 1 "no"
"1414" "COM_815" 0.925260334171389 4 1 "no"
"1415" "COM_817" 0.50975705901367 3 2 "expr"
"1416" "COM_818" 0.502779679680388 4 2 "no"
"1417" "COM_819" 0.543536798160694 3 0 "no"
"1418" "COM_82" 0.0947668873433799 3 0 "no"
"1419" "COM_820" 0.71427545937355 3 1 "no"
"1420" "COM_822" 0.0109487356211781 3 0 "no"
"1421" "COM_828" NA 1 0 "no"
"1422" "COM_829" 0.252083127961404 6 3 "no"
"1423" "COM_83" 0.168735133281004 3 0 "no"
"1424" "COM_837" 0.285357754957237 7 2 "no"
"1425" "COM_838" 0.242038504453442 3 0 "no"
"1426" "COM_842" 0.362173995930759 3 1 "no"
"1427" "COM_845" 0.860745531804491 4 0 "no"
"1428" "COM_846" 0.192496684712081 3 0 "no"
"1429" "COM_847" 0.908953149762636 4 0 "no"
"1430" "COM_848" NA 1 0 "no"
"1431" "COM_849" NA 1 0 "no"
"1432" "COM_85" 0.173988196857506 3 0 "no"
"1433" "COM_850" 0.257551754697786 5 2 "no"
"1434" "COM_851" 0.508007066178922 6 1 "no"
"1435" "COM_853" 0.679040945040113 4 1 "no"
"1436" "COM_854" 0.247640496016681 5 1 "no"
"1437" "COM_855" 0.375374017446616 3 0 "no"
"1438" "COM_857" 0.238902477761667 6 1 "no"
"1439" "COM_859" 1.13498355654098 3 0 "no"
"1440" "COM_860" 0.371012897604552 4 1 "no"
"1441" "COM_862" 0.192234066657669 4 1 "no"
"1442" "COM_863" 0.24915582434894 4 0 "no"
"1443" "COM_864" 0.287433341567444 3 1 "no"
"1444" "COM_865" 0.212948873153255 4 1 "no"
"1445" "COM_867" 0.203467389522397 3 1 "no"
"1446" "COM_87" 0.252904499729664 4 1 "no"
"1447" "COM_874" 0.704055449976837 5 2 "no"
"1448" "COM_876" 0.137680809190096 3 0 "no"
"1449" "COM_877" 0.158318718305949 3 1 "no"
"1450" "COM_878" 0.0805866807269329 3 0 "no"
"1451" "COM_880" 0.215250130541297 3 0 "no"
"1452" "COM_881" 0.660860947942765 6 2 "no"
"1453" "COM_882" 0.283171734681803 6 1 "no"
"1454" "COM_883" 0.494314551309691 7 1 "no"
"1455" "COM_884" 0.320560480567969 8 1 "no"
"1456" "COM_885" 0.400884907460938 5 0 "no"
"1457" "COM_886" 0.124740643357882 3 1 "no"
"1458" "COM_888" 0.806501025947275 4 2 "no"
"1459" "COM_892" 0.0751186519213053 3 1 "no"
"1460" "COM_895" 0.143557523005305 3 2 "expr"
"1461" "COM_899" 0.152646091585185 4 0 "no"
"1462" "COM_90" 0.307344877126842 3 1 "no"
"1463" "COM_904" 0.138246924465621 3 1 "no"
"1464" "COM_908" 0.329491314740174 5 1 "no"
"1465" "COM_909" 0.361102416187668 3 0 "no"
"1466" "COM_910" 0.322166299455912 4 1 "no"
"1467" "COM_911" 0.30780410675437 4 0 "no"
"1468" "COM_912" 0.97161843468895 3 0 "no"
"1469" "COM_913" 0.326465517771219 3 0 "no"
"1470" "COM_916" 0.860018437703666 4 0 "no"
"1471" "COM_917" 0.400891862615618 2 1 "no"
"1472" "COM_919" 0.907799649701629 2 1 "no"
"1473" "COM_92" NA 3 1 "no"
"1474" "COM_921" 0.837953195871445 3 1 "no"
"1475" "COM_922" 0.789933890602811 4 0 "no"
"1476" "COM_924" 0.130887071310765 5 1 "no"
"1477" "COM_925" 0.0700866189766666 3 0 "no"
"1478" "COM_934" 0.0584961788742167 3 1 "no"
"1479" "COM_944" 0.715795604658392 3 0 "no"
"1480" "COM_945" 0.243330056972676 3 0 "no"
"1481" "COM_948" 0.207455960638381 4 2 "no"
"1482" "COM_949" 0.258261123521943 3 1 "no"
"1483" "COM_95" 1.07590130329084 5 0 "no"
"1484" "COM_950" 1.04113347178538 3 2 "expr"
"1485" "COM_952" 0.136725225980226 3 2 "expr"
"1486" "COM_958" 0.923961990952207 4 1 "no"
"1487" "COM_959" 0.157646973461981 5 1 "no"
"1488" "COM_960" 0.181253812940542 3 1 "no"
"1489" "COM_961" 0.391432445841344 10 1 "no"
"1490" "COM_962" 0.893343041307668 5 1 "no"
"1491" "COM_963" 0.0764788065361409 3 0 "no"
"1492" "COM_964" 0.21313815770695 3 0 "no"
"1493" "COM_969" 0.246823500117144 3 0 "no"
"1494" "COM_97" 0.444810345931457 3 1 "no"
"1495" "COM_970" 0.475690711314221 10 2 "no"
"1496" "COM_972" 1.06362580102409 4 1 "no"
"1497" "COM_974" 0.0916877627998074 4 1 "no"
"1498" "COM_975" 0.0916877627998074 3 1 "no"
"1499" "COM_977" 0.345351632974544 3 2 "expr"
"1500" "COM_978" 0.152594385101594 3 2 "expr"
"1501" "COM_98" 1.08827146320639 4 0 "no"
"1502" "COM_983" 0.301725348928875 3 1 "no"
"1503" "COM_985" 0.015387041186432 3 0 "no"
"1504" "COM_99" 0.950923141242761 5 2 "no"
"1505" "COM_992" 0.100932838798402 4 3 "expr"
"1506" "COM_995" 0.227329816313939 4 1 "no"
"1507" "COM_996" 0.349938958949812 3 1 "no"
"1508" "COM_997" 0.670097614055779 3 1 "no"
"1509" "COM_998" 0.589991722052475 3 0 "no"
