"cell" "Complex" "sd"
"17128" "H9_ESC" "COM_2347" 0.53440015163238
"17129" "H9_ESC" "COM_2349" 1.33591077351946
"17130" "H9_ESC" "COM_235" 1.28055865278099
"17131" "H9_ESC" "COM_2350" 1.47318178553245
"17132" "H9_ESC" "COM_2351" 1.43278553628601
"17133" "H9_ESC" "COM_2352" 1.45699308181956
"17134" "H9_ESC" "COM_2353" 1.33688725207689
"17135" "H9_ESC" "COM_2355" 0.304711882779033
"17136" "H9_ESC" "COM_236" 0.899695356842057
"17137" "H9_ESC" "COM_2361" 0.139514871894801
"17138" "H9_ESC" "COM_2362" 1.07187099281471
"17139" "H9_ESC" "COM_2363" 0.874574700733988
"17140" "H9_ESC" "COM_2364" 0.57293834667206
"17141" "H9_ESC" "COM_2365" 0.655357423296793
"17142" "H9_ESC" "COM_2366" 0.338827273890095
"17143" "H9_ESC" "COM_2367" 0.204142096753682
"17144" "H9_ESC" "COM_2370" 1.05505107794215
"17145" "H9_ESC" "COM_2374" 0.487545958859006
"17146" "H9_ESC" "COM_2375" 0.534537202634188
"17147" "H9_ESC" "COM_2376" 0.514343102090731
"17148" "H9_ESC" "COM_2377" 1.38576714769957
"17149" "H9_ESC" "COM_2378" 1.95875486167829
"17150" "H9_ESC" "COM_2379" 0.312439382030944
"17151" "H9_ESC" "COM_238" 0.819753240375997
"17152" "H9_ESC" "COM_2380" 1.03451672542564
"17153" "H9_ESC" "COM_2381" 0.339907752169953
"17154" "H9_ESC" "COM_2383" 0.815255654668751
"17155" "H9_ESC" "COM_2385" 0.36487862441123
"17156" "H9_ESC" "COM_2387" 1.13256907554486
"17157" "H9_ESC" "COM_2388" 1.31279604895642
"17158" "H9_ESC" "COM_2389" 0.381729977835062
"17159" "H9_ESC" "COM_239" 0.285981780026283
"17160" "H9_ESC" "COM_2390" 0.871447458936227
"17161" "H9_ESC" "COM_2391" 0.51559996813702
"17162" "H9_ESC" "COM_2392" 1.52319031280236
"17163" "H9_ESC" "COM_2393" 1.56978003396668
"17164" "H9_ESC" "COM_2394" 1.15274586477062
"17165" "H9_ESC" "COM_24" 1.04472429396426
"17166" "H9_ESC" "COM_240" 0.233593300419224
"17167" "H9_ESC" "COM_2400" 0.795688221847436
"17168" "H9_ESC" "COM_2402" 1.09611090465026
"17169" "H9_ESC" "COM_2403" 1.33588915685959
"17170" "H9_ESC" "COM_2404" 0.504479965099104
"17171" "H9_ESC" "COM_2405" 0.688978087497081
"17172" "H9_ESC" "COM_2407" 1.42710195029847
"17173" "H9_ESC" "COM_241" 0.330402565082719
"17174" "H9_ESC" "COM_2412" 1.1360354231576
"17175" "H9_ESC" "COM_2415" 0.500970445071458
"17176" "H9_ESC" "COM_2416" 1.67477201821255
"17177" "H9_ESC" "COM_2418" 1.17198691907031
"17178" "H9_ESC" "COM_2419" 0.777966017779473
"17179" "H9_ESC" "COM_242" 0.351805343367495
"17180" "H9_ESC" "COM_2432" 0.592172129605274
"17181" "H9_ESC" "COM_2434" 0.671121456667412
"17182" "H9_ESC" "COM_2438" 1.03353156146568
"17183" "H9_ESC" "COM_2440" 1.528014903669
"17184" "H9_ESC" "COM_2444" 0.626972640239684
"17185" "H9_ESC" "COM_2446" 0.569982502926387
"17186" "H9_ESC" "COM_245" 0.407642713423484
"17187" "H9_ESC" "COM_2450" 0.911458118119941
"17188" "H9_ESC" "COM_2451" 0.239518735224792
"17189" "H9_ESC" "COM_2454" 0.634681149990867
"17190" "H9_ESC" "COM_2455" 0.820062907316553
"17191" "H9_ESC" "COM_2462" 0.578485849288698
"17192" "H9_ESC" "COM_2463" 0.538890419603976
"17193" "H9_ESC" "COM_2467" 0.650831551644968
"17194" "H9_ESC" "COM_2469" 0.823034877985051
"17195" "H9_ESC" "COM_247" 1.44725678310503
"17196" "H9_ESC" "COM_2470" 1.22912759904839
"17197" "H9_ESC" "COM_2471" 0.458149032855017
"17198" "H9_ESC" "COM_2472" 0.171620218831654
"17199" "H9_ESC" "COM_2473" 0.155605253098675
"17200" "H9_ESC" "COM_2474" 0.979880688097789
"17201" "H9_ESC" "COM_2478" 0.596947384419417
"17202" "H9_ESC" "COM_2479" 0.630045421231182
"17203" "H9_ESC" "COM_2480" 0.296175727417622
"17204" "H9_ESC" "COM_2482" 0.930716186734499
"17205" "H9_ESC" "COM_2484" 0.624102775612337
"17206" "H9_ESC" "COM_2485" 0.217576026144052
"17207" "H9_ESC" "COM_2486" 0.917394030295278
"17208" "H9_ESC" "COM_249" 0.905736644085454
"17209" "H9_ESC" "COM_2490" 1.14240453265295
"17210" "H9_ESC" "COM_2491" 1.24272047381187
"17211" "H9_ESC" "COM_2492" 0.80055265968946
"17212" "H9_ESC" "COM_2494" 1.17305453345109
"17213" "H9_ESC" "COM_2495" 0.597816294703876
"17214" "H9_ESC" "COM_2496" 0.633355016547182
"17215" "H9_ESC" "COM_2497" 0.515824264089332
"17216" "H9_ESC" "COM_2498" 0.761586296122375
"17217" "H9_ESC" "COM_2499" 0.419052496060189
"17218" "H9_ESC" "COM_25" 1.16290439825393
"17219" "H9_ESC" "COM_250" 0.932854680358937
"17220" "H9_ESC" "COM_2500" 0.22095158373878
"17221" "H9_ESC" "COM_2501" 0.751488454785508
"17222" "H9_ESC" "COM_2503" 0.581833129356341
"17223" "H9_ESC" "COM_2504" 1.52968898366249
"17224" "H9_ESC" "COM_2505" 0.350528250709529
"17225" "H9_ESC" "COM_2506" 0.322806741965237
"17226" "H9_ESC" "COM_2507" 0.982431609188073
"17227" "H9_ESC" "COM_251" 0.930405040133691
"17228" "H9_ESC" "COM_2511" 0.331526666806349
"17229" "H9_ESC" "COM_2512" 0.809405524959079
"17230" "H9_ESC" "COM_2513" 0.972541458015242
"17231" "H9_ESC" "COM_2514" 0.125932874579811
"17232" "H9_ESC" "COM_2515" 1.25171579807098
"17233" "H9_ESC" "COM_252" 1.16847063361878
"17234" "H9_ESC" "COM_2522" 1.37886031097452
"17235" "H9_ESC" "COM_253" 1.43797364915469
"17236" "H9_ESC" "COM_2546" 0.586193203162459
"17237" "H9_ESC" "COM_2547" 0.675234367644511
"17238" "H9_ESC" "COM_2548" 0.648090920701006
"17239" "H9_ESC" "COM_2549" 0.642923199073846
"17240" "H9_ESC" "COM_255" 0.73955852054045
"17241" "H9_ESC" "COM_2550" 0.831869727022892
"17242" "H9_ESC" "COM_2551" 0.644885751502562
"17243" "H9_ESC" "COM_2552" 1.20280021886618
"17244" "H9_ESC" "COM_2553" 0.674442497898379
"17245" "H9_ESC" "COM_2554" 0.39842559593763
"17246" "H9_ESC" "COM_2555" 0.69690205286389
"17247" "H9_ESC" "COM_2556" 0.57194774616926
"17248" "H9_ESC" "COM_2558" 1.24722214646211
"17249" "H9_ESC" "COM_2559" 0.204128980697127
"17250" "H9_ESC" "COM_2560" 0.970030816772942
"17251" "H9_ESC" "COM_2561" 0.451795311479822
"17252" "H9_ESC" "COM_2562" 0.616754498098288
"17253" "H9_ESC" "COM_2563" 0.589444503809077
"17254" "H9_ESC" "COM_2565" 0.452854484769795
"17255" "H9_ESC" "COM_2566" 1.23825783102512
"17256" "H9_ESC" "COM_2567" 1.04192403476621
"17257" "H9_ESC" "COM_257" 1.64095924302344
"17258" "H9_ESC" "COM_2570" 1.15507698887376
"17259" "H9_ESC" "COM_2571" 0.248257096525996
"17260" "H9_ESC" "COM_2572" 0.775050278595347
"17261" "H9_ESC" "COM_2573" 0.216822176039896
"17262" "H9_ESC" "COM_2574" 0.65021016283411
"17263" "H9_ESC" "COM_2577" 1.54512181796454
"17264" "H9_ESC" "COM_2578" 0.271709993480743
"17265" "H9_ESC" "COM_2579" 0.153367742271231
"17266" "H9_ESC" "COM_258" 0.220938388363061
"17267" "H9_ESC" "COM_2580" 1.58607231699159
"17268" "H9_ESC" "COM_2581" 1.61531101778929
"17269" "H9_ESC" "COM_2582" 1.55368452806479
"17270" "H9_ESC" "COM_2583" 0.253373038364483
"17271" "H9_ESC" "COM_2584" 0.135342885908197
"17272" "H9_ESC" "COM_2587" 1.85875496625313
"17273" "H9_ESC" "COM_2588" 1.26442225991711
"17274" "H9_ESC" "COM_2589" 1.77184488950183
"17275" "H9_ESC" "COM_259" 0.231412967871123
"17276" "H9_ESC" "COM_2590" 1.25618171894094
"17277" "H9_ESC" "COM_2591" 0.148867604880879
"17278" "H9_ESC" "COM_2592" 0.105234671842528
"17279" "H9_ESC" "COM_2597" 1.75117747247729
"17280" "H9_ESC" "COM_2600" 1.51046427220166
"17281" "H9_ESC" "COM_2601" 0.678922408700965
"17282" "H9_ESC" "COM_2602" 0.25121307518824
"17283" "H9_ESC" "COM_2603" 1.03971415853821
"17284" "H9_ESC" "COM_2604" 0.331199644465364
"17285" "H9_ESC" "COM_2605" 0.117936358730049
"17286" "H9_ESC" "COM_2606" 0.407557487726082
"17287" "H9_ESC" "COM_2607" 0.963782280246445
"17288" "H9_ESC" "COM_2608" 0.491577698175959
"17289" "H9_ESC" "COM_2609" 0.458949369751278
"17290" "H9_ESC" "COM_2610" 0.414921221225812
"17291" "H9_ESC" "COM_2611" 0.426507407061943
"17292" "H9_ESC" "COM_2612" 0.332001971125982
"17293" "H9_ESC" "COM_2613" 0.285552453425201
"17294" "H9_ESC" "COM_2614" 1.81966937958872
"17295" "H9_ESC" "COM_2615" 0.962668096066835
"17296" "H9_ESC" "COM_2616" 1.53085659175284
"17297" "H9_ESC" "COM_2617" 0.894011692586242
"17298" "H9_ESC" "COM_2618" 0.349457348132117
"17299" "H9_ESC" "COM_262" 0.434116064497995
"17300" "H9_ESC" "COM_2628" 1.1613539752988
"17301" "H9_ESC" "COM_2629" 0.196866062647195
"17302" "H9_ESC" "COM_263" 1.30993212184798
"17303" "H9_ESC" "COM_2630" 0.880236684146612
"17304" "H9_ESC" "COM_2631" 0.823030524451677
"17305" "H9_ESC" "COM_2632" 1.14198028907658
"17306" "H9_ESC" "COM_2633" 0.952898875551972
"17307" "H9_ESC" "COM_2634" 0.312017699311885
"17308" "H9_ESC" "COM_2635" 0.330828740342126
"17309" "H9_ESC" "COM_2636" 0.755377148137382
"17310" "H9_ESC" "COM_2638" 0.662967065825296
"17311" "H9_ESC" "COM_2639" 1.10964206341283
"17312" "H9_ESC" "COM_264" 0.296595381813689
"17313" "H9_ESC" "COM_2641" 0.796055206515286
"17314" "H9_ESC" "COM_2642" 0.552815987872535
"17315" "H9_ESC" "COM_2644" 1.45080646577816
"17316" "H9_ESC" "COM_2645" 0.814768499804641
"17317" "H9_ESC" "COM_2646" 0.454879999120952
"17318" "H9_ESC" "COM_2647" 0.542081078734009
"17319" "H9_ESC" "COM_2648" 0.404164235138638
"17320" "H9_ESC" "COM_2649" 0.829335800828937
"17321" "H9_ESC" "COM_265" 0.539601165810241
"17322" "H9_ESC" "COM_2650" 1.19087713267861
"17323" "H9_ESC" "COM_2651" NA
"17324" "H9_ESC" "COM_2652" 0.246880941717543
"17325" "H9_ESC" "COM_2653" 0.729545204639609
"17326" "H9_ESC" "COM_2657" 0.406565241831319
"17327" "H9_ESC" "COM_2658" 0.505421847498604
"17328" "H9_ESC" "COM_2659" 0.419052496060189
"17329" "H9_ESC" "COM_266" 0.362565401261548
"17330" "H9_ESC" "COM_2660" 0.821614080517486
"17331" "H9_ESC" "COM_2661" 1.17201470247908
"17332" "H9_ESC" "COM_2663" 0.101722352494682
"17333" "H9_ESC" "COM_2666" 1.22822827644218
"17334" "H9_ESC" "COM_2667" 1.2564592119335
"17335" "H9_ESC" "COM_267" 0.376154790966953
"17336" "H9_ESC" "COM_2673" 0.0295298443433929
"17337" "H9_ESC" "COM_2674" 0.463473682130516
"17338" "H9_ESC" "COM_2676" 0.703183115570649
"17339" "H9_ESC" "COM_2677" 0.482691535516044
"17340" "H9_ESC" "COM_2678" 1.18157449185543
"17341" "H9_ESC" "COM_2680" 0.474255429317175
"17342" "H9_ESC" "COM_2681" 0.488924344464986
"17343" "H9_ESC" "COM_2683" 0.478096271252627
"17344" "H9_ESC" "COM_2684" 1.00641828223538
"17345" "H9_ESC" "COM_2685" 1.11506293698868
"17346" "H9_ESC" "COM_2686" 1.14821930260685
"17347" "H9_ESC" "COM_2687" 0.37445166596478
"17348" "H9_ESC" "COM_2688" 0.644150553450428
"17349" "H9_ESC" "COM_2689" 0.223067607565786
"17350" "H9_ESC" "COM_269" 1.07864105455515
"17351" "H9_ESC" "COM_2690" 1.3870248855518
"17352" "H9_ESC" "COM_2691" 0.477562218572903
"17353" "H9_ESC" "COM_2692" 1.22335085511863
"17354" "H9_ESC" "COM_2694" 0.485249741646422
"17355" "H9_ESC" "COM_2695" 0.615325386012219
"17356" "H9_ESC" "COM_2696" 1.03024228509817
"17357" "H9_ESC" "COM_2697" 0.336606091663945
"17358" "H9_ESC" "COM_2698" 0.341678978197762
"17359" "H9_ESC" "COM_2699" 0.412827983820043
"17360" "H9_ESC" "COM_270" 1.31235475669482
"17361" "H9_ESC" "COM_2700" 0.630194618279342
"17362" "H9_ESC" "COM_2702" 1.58963309534329
"17363" "H9_ESC" "COM_2703" 0.196746828039291
"17364" "H9_ESC" "COM_2704" 0.183640058950017
"17365" "H9_ESC" "COM_2705" 0.0952284811074301
"17366" "H9_ESC" "COM_2706" 0.232342997278302
"17367" "H9_ESC" "COM_2707" 0.240960274992853
"17368" "H9_ESC" "COM_271" 0.382422646661446
"17369" "H9_ESC" "COM_2710" 1.37690584324399
"17370" "H9_ESC" "COM_2711" 0.202659986276123
"17371" "H9_ESC" "COM_2713" 0.62974247372947
"17372" "H9_ESC" "COM_2714" 0.990190972554206
"17373" "H9_ESC" "COM_2715" 1.19085270625821
"17374" "H9_ESC" "COM_2716" 0.566769855456349
"17375" "H9_ESC" "COM_2717" 0.583533126032092
"17376" "H9_ESC" "COM_2718" 0.536834085571912
"17377" "H9_ESC" "COM_2720" 1.05751214539546
"17378" "H9_ESC" "COM_2721" 0.793014238973094
"17379" "H9_ESC" "COM_2723" 0.541308554198556
"17380" "H9_ESC" "COM_2724" 0.591835580477354
"17381" "H9_ESC" "COM_2727" 1.51214296699392
"17382" "H9_ESC" "COM_2729" 0.57097599075597
"17383" "H9_ESC" "COM_2730" 0.550758001664808
"17384" "H9_ESC" "COM_2731" 0.801971789824417
"17385" "H9_ESC" "COM_2732" 0.813666615707639
"17386" "H9_ESC" "COM_2734" 0.235732740559623
"17387" "H9_ESC" "COM_2736" 1.6129697652178
"17388" "H9_ESC" "COM_2738" 0.500705740544798
"17389" "H9_ESC" "COM_2739" 0.244280962630609
"17390" "H9_ESC" "COM_274" 0.618443438923751
"17391" "H9_ESC" "COM_2740" 0.860336207096565
"17392" "H9_ESC" "COM_2742" 0.944856208346437
"17393" "H9_ESC" "COM_2743" 0.446904886439132
"17394" "H9_ESC" "COM_2744" 0.578550800028283
"17395" "H9_ESC" "COM_2745" 0.60226374428445
"17396" "H9_ESC" "COM_2746" 0.786224615418526
"17397" "H9_ESC" "COM_275" 0.618429120241669
"17398" "H9_ESC" "COM_2750" 0.67472720485257
"17399" "H9_ESC" "COM_2751" 0.628843861793058
"17400" "H9_ESC" "COM_2752" 0.562003804904309
"17401" "H9_ESC" "COM_2755" 1.33852777137298
"17402" "H9_ESC" "COM_2756" 0.966057627134351
"17403" "H9_ESC" "COM_2757" 1.09988144471118
"17404" "H9_ESC" "COM_2758" 1.2460526160985
"17405" "H9_ESC" "COM_2759" 0.860214562432069
"17406" "H9_ESC" "COM_276" 1.20969993797843
"17407" "H9_ESC" "COM_2760" 0.915927169975747
"17408" "H9_ESC" "COM_2761" 0.338827273890095
"17409" "H9_ESC" "COM_2762" 1.51313603606099
"17410" "H9_ESC" "COM_2763" 1.15078975800648
"17411" "H9_ESC" "COM_2764" 1.65135085099156
"17412" "H9_ESC" "COM_2765" 0.310814150880249
"17413" "H9_ESC" "COM_2766" 0.160392826508776
"17414" "H9_ESC" "COM_2767" 0.268803571484274
"17415" "H9_ESC" "COM_2768" 0.288123179484
"17416" "H9_ESC" "COM_2769" 0.415312811042011
"17417" "H9_ESC" "COM_2770" 0.311668412416401
"17418" "H9_ESC" "COM_2771" 0.47881809090601
"17419" "H9_ESC" "COM_2772" 0.395178784789651
"17420" "H9_ESC" "COM_2773" 0.642339911409176
"17421" "H9_ESC" "COM_2774" 0.713292818411665
"17422" "H9_ESC" "COM_2775" 0.263961027666438
"17423" "H9_ESC" "COM_2776" 0.506121049407559
"17424" "H9_ESC" "COM_2777" 0.303861511510362
"17425" "H9_ESC" "COM_2779" 0.762277224624704
"17426" "H9_ESC" "COM_278" 0.236694505636076
"17427" "H9_ESC" "COM_2780" 0.704689198004501
"17428" "H9_ESC" "COM_2782" 0.310811651298085
"17429" "H9_ESC" "COM_2783" 0.732122029130189
"17430" "H9_ESC" "COM_2784" 0.242990369789692
"17431" "H9_ESC" "COM_2785" 0.0694532825110053
"17432" "H9_ESC" "COM_2786" 0.31936150008631
"17433" "H9_ESC" "COM_2787" 0.319972760484997
"17434" "H9_ESC" "COM_2788" 0.632962723081102
"17435" "H9_ESC" "COM_2789" 0.526345542749619
"17436" "H9_ESC" "COM_279" 0.338610875424287
"17437" "H9_ESC" "COM_2792" 0.225924425159219
"17438" "H9_ESC" "COM_2793" 0.408478815643535
"17439" "H9_ESC" "COM_2794" 0.404027053285313
"17440" "H9_ESC" "COM_2795" 1.25204924930219
"17441" "H9_ESC" "COM_2796" 0.930234616541693
"17442" "H9_ESC" "COM_2798" 1.46030359839317
"17443" "H9_ESC" "COM_2799" 0.726157169862747
"17444" "H9_ESC" "COM_28" 0.517812734650564
"17445" "H9_ESC" "COM_280" 0.148765022807065
"17446" "H9_ESC" "COM_2800" 0.624252008718461
"17447" "H9_ESC" "COM_2801" 0.548711336558888
"17448" "H9_ESC" "COM_2802" 0.167760874215805
"17449" "H9_ESC" "COM_2803" 0.428016944754756
"17450" "H9_ESC" "COM_2804" 0.363858332586745
"17451" "H9_ESC" "COM_2805" 0.247043626319786
"17452" "H9_ESC" "COM_2806" 0.680526551874644
"17453" "H9_ESC" "COM_2807" 0.682739222640195
"17454" "H9_ESC" "COM_2808" 0.413562110600159
"17455" "H9_ESC" "COM_2809" 0.120453461128691
"17456" "H9_ESC" "COM_281" 0.514005783001216
"17457" "H9_ESC" "COM_2810" 0.274624226989281
"17458" "H9_ESC" "COM_2812" 1.55788105411188
"17459" "H9_ESC" "COM_2813" 1.33764193366265
"17460" "H9_ESC" "COM_2814" 0.812946194711912
"17461" "H9_ESC" "COM_2815" 0.465406659321316
"17462" "H9_ESC" "COM_2818" 0.891593112397377
"17463" "H9_ESC" "COM_2819" 1.12865077439876
"17464" "H9_ESC" "COM_282" 1.31318341199117
"17465" "H9_ESC" "COM_2821" 0.510635244407727
"17466" "H9_ESC" "COM_2823" 0.520037114421885
"17467" "H9_ESC" "COM_2824" 0.438399426343989
"17468" "H9_ESC" "COM_2825" 0.677348748785744
"17469" "H9_ESC" "COM_2828" 0.865744575771115
"17470" "H9_ESC" "COM_2829" 0.847669723305647
"17471" "H9_ESC" "COM_283" 0.670729864582322
"17472" "H9_ESC" "COM_2830" 0.608673743116471
"17473" "H9_ESC" "COM_2831" 0.717382184728191
"17474" "H9_ESC" "COM_2832" 1.51056122978623
"17475" "H9_ESC" "COM_2833" 0.767740452373584
"17476" "H9_ESC" "COM_2834" 1.3095834439825
"17477" "H9_ESC" "COM_2835" 1.07280734248583
"17478" "H9_ESC" "COM_2837" 0.713278803541506
"17479" "H9_ESC" "COM_2838" 1.67477201821255
"17480" "H9_ESC" "COM_2839" 0.425580728554898
"17481" "H9_ESC" "COM_284" 0.553361744520421
"17482" "H9_ESC" "COM_2840" 0.86534950366559
"17483" "H9_ESC" "COM_2841" 0.0850927213177441
"17484" "H9_ESC" "COM_285" 0.716155215979162
"17485" "H9_ESC" "COM_2851" 0.910504055215524
"17486" "H9_ESC" "COM_2852" 0.51158576640432
"17487" "H9_ESC" "COM_2855" 1.2420828152849
"17488" "H9_ESC" "COM_286" 0.184150959695233
"17489" "H9_ESC" "COM_2861" 0.663663558327257
"17490" "H9_ESC" "COM_2862" 0.70017731805032
"17491" "H9_ESC" "COM_2863" 0.951591140316751
"17492" "H9_ESC" "COM_2865" 0.796977481731614
"17493" "H9_ESC" "COM_2866" 1.15052385576591
"17494" "H9_ESC" "COM_2867" 1.26652669052867
"17495" "H9_ESC" "COM_2868" 0.773184015161057
"17496" "H9_ESC" "COM_2870" 0.639540364834355
"17497" "H9_ESC" "COM_2872" 0.291719076292681
"17498" "H9_ESC" "COM_2873" 0.687123282720176
"17499" "H9_ESC" "COM_2874" 0.311798144989735
"17500" "H9_ESC" "COM_2875" 1.28935162686545
"17501" "H9_ESC" "COM_2876" 0.836730612790419
"17502" "H9_ESC" "COM_2877" 1.36760161374672
"17503" "H9_ESC" "COM_2879" 0.356241101996229
"17504" "H9_ESC" "COM_288" 1.06955991059285
"17505" "H9_ESC" "COM_2880" 1.25880672293302
"17506" "H9_ESC" "COM_2881" 0.287015272622355
"17507" "H9_ESC" "COM_2882" 0.0899544317457194
"17508" "H9_ESC" "COM_2883" 0.113408278810787
"17509" "H9_ESC" "COM_2884" 0.741280289404375
"17510" "H9_ESC" "COM_2885" 0.664380458914381
"17511" "H9_ESC" "COM_2889" 0.902167054256403
"17512" "H9_ESC" "COM_289" 1.12788915396237
"17513" "H9_ESC" "COM_2890" 0.188518748202206
"17514" "H9_ESC" "COM_2891" 0.498546770566281
"17515" "H9_ESC" "COM_2892" 1.15898525031168
"17516" "H9_ESC" "COM_2893" 1.34721665247444
"17517" "H9_ESC" "COM_2894" 1.10491334933693
"17518" "H9_ESC" "COM_2896" 1.08585588496462
"17519" "H9_ESC" "COM_2897" 1.08585588496462
"17520" "H9_ESC" "COM_2898" 1.03884401254812
"17521" "H9_ESC" "COM_2899" 0.845194071745493
"17522" "H9_ESC" "COM_29" 0.196334095512913
"17523" "H9_ESC" "COM_290" 1.71319286894261
"17524" "H9_ESC" "COM_2900" 0.25874849769408
"17525" "H9_ESC" "COM_2901" 0.720780767728784
"17526" "H9_ESC" "COM_2902" 0.916619021526136
"17527" "H9_ESC" "COM_2903" 0.903810298257637
"17528" "H9_ESC" "COM_2904" 1.14669588166886
"17529" "H9_ESC" "COM_2906" 0.571633330964089
"17530" "H9_ESC" "COM_2908" 0.432133765520695
"17531" "H9_ESC" "COM_291" 0.680390388863887
"17532" "H9_ESC" "COM_2911" 1.20682358272445
"17533" "H9_ESC" "COM_2912" 1.90391514540288
"17534" "H9_ESC" "COM_2913" 0.454032422319138
"17535" "H9_ESC" "COM_2914" 0.993367231138607
"17536" "H9_ESC" "COM_2915" 0.165633280959596
"17537" "H9_ESC" "COM_2916" 0.248574397063874
"17538" "H9_ESC" "COM_2918" 0.608244467789346
"17539" "H9_ESC" "COM_2919" 0.634637590905866
"17540" "H9_ESC" "COM_292" 0.546466870130506
"17541" "H9_ESC" "COM_2920" 0.748518062695621
"17542" "H9_ESC" "COM_2921" 1.42840206470031
"17543" "H9_ESC" "COM_2922" 1.44796406067364
"17544" "H9_ESC" "COM_2923" 1.38355615066261
"17545" "H9_ESC" "COM_2924" 0.447374931893306
"17546" "H9_ESC" "COM_2925" 0.432133765520695
"17547" "H9_ESC" "COM_2927" 1.26161290968097
"17548" "H9_ESC" "COM_2928" 0.341019730689645
"17549" "H9_ESC" "COM_293" 1.37831637120525
"17550" "H9_ESC" "COM_2930" 0.554968973889646
"17551" "H9_ESC" "COM_2931" 0.668047798084952
"17552" "H9_ESC" "COM_2932" 0.266186325154786
"17553" "H9_ESC" "COM_2933" 0.445604285311742
"17554" "H9_ESC" "COM_2935" 0.232676190094245
"17555" "H9_ESC" "COM_2937" 0.0255819328328394
"17556" "H9_ESC" "COM_2938" 1.9234355112599
"17557" "H9_ESC" "COM_2939" 0.236056624876176
"17558" "H9_ESC" "COM_294" 0.280595031321967
"17559" "H9_ESC" "COM_2941" 0.480573655707673
"17560" "H9_ESC" "COM_2942" 0.567215145867324
"17561" "H9_ESC" "COM_2943" 0.506965328769158
"17562" "H9_ESC" "COM_2944" 0.476695460572699
"17563" "H9_ESC" "COM_2945" 1.25466936589204
"17564" "H9_ESC" "COM_2946" 1.41188850327125
"17565" "H9_ESC" "COM_2947" 1.47497996142847
"17566" "H9_ESC" "COM_2949" 1.35119908745213
"17567" "H9_ESC" "COM_295" 1.10936920370983
"17568" "H9_ESC" "COM_2950" 1.23807992007897
"17569" "H9_ESC" "COM_2951" 1.16638034093059
"17570" "H9_ESC" "COM_2952" 0.177574621982559
"17571" "H9_ESC" "COM_2953" 0.162845840884346
"17572" "H9_ESC" "COM_2954" 0.304593949549642
"17573" "H9_ESC" "COM_2955" 0.190505505391001
"17574" "H9_ESC" "COM_2956" 0.657414754105206
"17575" "H9_ESC" "COM_2957" 0.492884133461775
"17576" "H9_ESC" "COM_2958" 0.0716587233896459
"17577" "H9_ESC" "COM_2959" 1.41556117097134
"17578" "H9_ESC" "COM_2960" 1.72610400421266
"17579" "H9_ESC" "COM_2961" 0.474613419568509
"17580" "H9_ESC" "COM_2962" 1.08929005260842
"17581" "H9_ESC" "COM_2963" 0.206996620409041
"17582" "H9_ESC" "COM_2966" 1.61288124163494
"17583" "H9_ESC" "COM_2967" 0.817002691623804
"17584" "H9_ESC" "COM_2968" 0.706102916491996
"17585" "H9_ESC" "COM_2969" 0.288596787228456
"17586" "H9_ESC" "COM_297" 1.40958186798209
"17587" "H9_ESC" "COM_2970" 1.05536176201447
"17588" "H9_ESC" "COM_2971" 0.994464804735191
"17589" "H9_ESC" "COM_2972" 0.924255964838077
"17590" "H9_ESC" "COM_2973" 1.05610900891718
"17591" "H9_ESC" "COM_2974" 1.15788487608167
"17592" "H9_ESC" "COM_2975" 1.19250803180372
"17593" "H9_ESC" "COM_2976" 1.62851449796212
"17594" "H9_ESC" "COM_2977" 1.12505669888833
"17595" "H9_ESC" "COM_2978" 0.365495436119923
"17596" "H9_ESC" "COM_2979" 0.899695356842057
"17597" "H9_ESC" "COM_298" 0.482372649709342
"17598" "H9_ESC" "COM_2981" 0.921064086997028
"17599" "H9_ESC" "COM_2982" 0.422620206016071
"17600" "H9_ESC" "COM_2983" 0.450811324380545
"17601" "H9_ESC" "COM_2984" 0.450811324380545
"17602" "H9_ESC" "COM_2985" 0.428719222198615
"17603" "H9_ESC" "COM_2986" 0.198538614602946
"17604" "H9_ESC" "COM_2987" 0.537534989825179
"17605" "H9_ESC" "COM_2988" 0.634338137763159
"17606" "H9_ESC" "COM_2989" 0.458657449133923
"17607" "H9_ESC" "COM_299" 1.17382787591617
"17608" "H9_ESC" "COM_2990" 0.300295598222138
"17609" "H9_ESC" "COM_2991" 0.926110882521273
"17610" "H9_ESC" "COM_2992" 1.3867891335419
"17611" "H9_ESC" "COM_2993" 0.528975182903648
"17612" "H9_ESC" "COM_2994" 0.153522100876475
"17613" "H9_ESC" "COM_2995" 0.764373493127374
"17614" "H9_ESC" "COM_2996" 0.827858354207493
"17615" "H9_ESC" "COM_2997" 0.229037453261736
"17616" "H9_ESC" "COM_2998" 1.2417538978624
"17617" "H9_ESC" "COM_2999" 0.547632198018348
"17618" "H9_ESC" "COM_3" 0.43059067735034
"17619" "H9_ESC" "COM_30" 0.994779869307976
"17620" "H9_ESC" "COM_300" 1.22064508830637
"17621" "H9_ESC" "COM_3000" 1.38297036061864
"17622" "H9_ESC" "COM_3001" 1.32852675210412
"17623" "H9_ESC" "COM_3002" 0.382841097144913
"17624" "H9_ESC" "COM_3003" 0.955228390490001
"17625" "H9_ESC" "COM_3004" 0.619079952162297
"17626" "H9_ESC" "COM_3005" 0.0832438854647528
"17627" "H9_ESC" "COM_3006" 0.916977739110939
"17628" "H9_ESC" "COM_3008" 0.0751365870175424
